,DMA Rank,dma,facility_id,Call Sign,Channel,Facility Service,Interference2,population,Volume3,Scaled Volume4,p_open,Move to Low VHF,Move to High VHF,pre_auction_band
1500,104,"Johnstown-Altoona, PA",20295,WWCP-TV,8,DT,123,2514448.0,17586,288372,155720880.0,"$90,837,180 ",,HVHF
1501,105,"Lincoln-Hastings-Kearney, NE",84453,KFXL-TV,15,DT,50,361097.0,4249,69675,62707500.0,"$47,030,625 ","$25,083,000 ",UHF
1502,105,"Lincoln-Hastings-Kearney, NE",7894,KGIN,11,DT,49,225822.0,3326,54546,29454840.0,"$17,181,990 ",,HVHF
1504,105,"Lincoln-Hastings-Kearney, NE",21160,KHGI-TV,13,DT,49,223950.0,3313,54319,29332260.0,"$17,110,485 ",,HVHF
1506,105,"Lincoln-Hastings-Kearney, NE",11264,KLKN,8,DT,78,875199.0,8262,135481,73159740.0,"$42,676,515 ",,HVHF
1508,105,"Lincoln-Hastings-Kearney, NE",47981,KMNE-TV,7,DT,36,43065.0,1245,20417,11025180.0,"$6,431,355 ",,HVHF
1509,105,"Lincoln-Hastings-Kearney, NE",48003,KNHL,5,DT,76,274426.0,4567,74886,16849350.0,,,LVHF
1510,105,"Lincoln-Hastings-Kearney, NE",7890,KOLN,10,DT,80,1178250.0,9709,159200,85968000.0,"$50,148,000 ",,HVHF
1511,105,"Lincoln-Hastings-Kearney, NE",21161,KSNB-TV,4,DT,94,656639.0,7856,128827,28986075.0,,,LVHF
1512,105,"Lincoln-Hastings-Kearney, NE",66589,KUON-TV,12,DT,82,1352273.0,10530,172671,93242340.0,"$54,391,365 ",,HVHF
1513,105,"Lincoln-Hastings-Kearney, NE",21162,KWNB-TV,6,DT,34,88685.0,1736,28474,6406650.0,,,LVHF
1516,106,"Reno, NV",63331,KOLO-TV,8,DT,45,805219.0,6020,98706,53301240.0,"$31,092,390 ",,HVHF
1519,106,"Reno, NV",60307,KRNV-DT,7,DT,34,806606.0,5237,85872,46370880.0,"$27,049,680 ",,HVHF
1521,106,"Reno, NV",59139,KTVN,13,DT,39,786431.0,5538,90812,49038480.0,"$28,605,780 ",,HVHF
1533,108,"Tallahassee, FL-Thomasville, GA",48763,WBFL-CA,13,CA,15,4419.0,257,4222,2279880.0,"$1,329,930 ",,HVHF
1535,108,"Tallahassee, FL-Thomasville, GA",31590,WCTV,46,DT,86,1049173.0,9499,155759,140183100.0,"$105,137,325 ","$56,073,240 ",UHF
1536,108,"Tallahassee, FL-Thomasville, GA",21801,WFSU-TV,32,DT,89,576093.0,7160,117414,105672600.0,"$79,254,450 ","$42,269,040 ",UHF
1537,108,"Tallahassee, FL-Thomasville, GA",22245,WFXU,48,DT,68,211721.0,3794,62218,55996200.0,"$41,997,150 ","$22,398,480 ",UHF
1538,108,"Tallahassee, FL-Thomasville, GA",82735,WTLF,24,DT,37,349619.0,3597,58976,53078400.0,"$39,808,800 ","$21,231,360 ",UHF
1539,108,"Tallahassee, FL-Thomasville, GA",23486,WTLH,50,DT,80,1036817.0,9107,149340,134406000.0,"$100,804,500 ","$53,762,400 ",UHF
1540,108,"Tallahassee, FL-Thomasville, GA",66908,WTWC-TV,40,DT,78,1032745.0,8975,147171,132453900.0,"$99,340,425 ","$52,981,560 ",UHF
1541,108,"Tallahassee, FL-Thomasville, GA",41065,WTXL-TV,27,DT,91,1052202.0,9785,160454,144408600.0,"$108,306,450 ","$57,763,440 ",UHF
1542,108,"Tallahassee, FL-Thomasville, GA",3032,WVUP-CD,45,DC,51,417108.0,4612,75629,68066100.0,"$51,049,575 ","$27,226,440 ",UHF
1543,109,"Tyler-Longview, TX",83913,KCEB,26,DT,80,773055.0,7864,128952,116056800.0,"$87,042,600 ","$46,422,720 ",UHF
1544,109,"Tyler-Longview, TX",55643,KETK-TV,22,DT,101,1016990.0,10135,166187,149568300.0,"$112,176,225 ","$59,827,320 ",UHF
1545,109,"Tyler-Longview, TX",70917,KFXK-TV,31,DT,103,914876.0,9707,159177,143259300.0,"$107,444,475 ","$57,303,720 ",UHF
1546,109,"Tyler-Longview, TX",68540,KLTV,7,DT,82,999018.0,9051,148413,80143020.0,"$46,750,095 ",,HVHF
1547,109,"Tyler-Longview, TX",68541,KTRE,9,DT,91,406403.0,6081,99719,53848260.0,"$31,411,485 ",,HVHF
1548,109,"Tyler-Longview, TX",55644,KYTX,18,DT,96,891261.0,9250,151676,136508400.0,"$102,381,300 ","$54,603,360 ",UHF
1549,110,"Sioux Falls-Mitchell, SD",48659,KABY-TV,9,DT,46,123211.0,2381,39038,21080520.0,"$12,296,970 ",,HVHF
1550,110,"Sioux Falls-Mitchell, SD",60728,KCSD-TV,24,DT,52,273447.0,3771,61833,55649700.0,"$41,737,275 ","$22,259,880 ",UHF
1551,110,"Sioux Falls-Mitchell, SD",41975,KDLO-TV,3,DT,49,208121.0,3193,52364,11781900.0,,,LVHF
1552,110,"Sioux Falls-Mitchell, SD",55379,KDLT-TV,47,DT,88,623771.0,7409,121488,109339200.0,"$82,004,400 ","$43,735,680 ",UHF
1555,110,"Sioux Falls-Mitchell, SD",41983,KELO-TV,11,DT,75,619407.0,6816,111763,60352020.0,"$35,205,345 ",,HVHF
1556,110,"Sioux Falls-Mitchell, SD",61067,KESD-TV,8,DT,56,150631.0,2904,47624,25716960.0,"$15,001,560 ",,HVHF
1557,110,"Sioux Falls-Mitchell, SD",41964,KPLO-TV,13,DT,30,49890.0,1223,20061,10832940.0,"$6,319,215 ",,HVHF
1559,110,"Sioux Falls-Mitchell, SD",61071,KPSD-TV,13,DT,32,18384.0,767,12577,6791580.0,"$3,961,755 ",,HVHF
1560,110,"Sioux Falls-Mitchell, SD",61063,KQSD-TV,11,DT,34,31103.0,1028,16862,9105480.0,"$5,311,530 ",,HVHF
1561,110,"Sioux Falls-Mitchell, SD",48658,KSFY-TV,13,DT,71,561476.0,6314,103532,55907280.0,"$32,612,580 ",,HVHF
1562,110,"Sioux Falls-Mitchell, SD",71558,KSMN,15,DT,64,320808.0,4531,74301,66870900.0,"$50,153,175 ","$26,748,360 ",UHF
1563,110,"Sioux Falls-Mitchell, SD",61066,KTSD-TV,10,DT,40,78886.0,1776,29128,15729120.0,"$9,175,320 ",,HVHF
1564,110,"Sioux Falls-Mitchell, SD",28501,KTTM,12,DT,38,72560.0,1661,27228,14703120.0,"$8,576,820 ",,HVHF
1565,110,"Sioux Falls-Mitchell, SD",28521,KTTW,7,DT,50,320552.0,4003,65647,35449380.0,"$20,678,805 ",,HVHF
1566,110,"Sioux Falls-Mitchell, SD",61072,KUSD-TV,34,DT,72,460277.0,5757,94396,84956400.0,"$63,717,300 ","$33,982,560 ",UHF
1567,110,"Sioux Falls-Mitchell, SD",29121,KWSD,36,DT,43,280672.0,3474,56966,51269400.0,"$38,452,050 ","$20,507,760 ",UHF
1568,111,"Ft. Wayne, IN",39270,WANE-TV,31,DT,138,1088826.0,12258,201001,180900900.0,"$135,675,675 ","$72,360,360 ",UHF
1569,111,"Ft. Wayne, IN",25040,WFFT-TV,36,DT,123,1070322.0,11474,188143,169328700.0,"$126,996,525 ","$67,731,480 ",UHF
1570,111,"Ft. Wayne, IN",22108,WFWA,40,DT,127,930716.0,10872,178275,160447500.0,"$120,335,625 ","$64,179,000 ",UHF
1571,111,"Ft. Wayne, IN",67485,WFWC-CD,45,DC,43,395926.0,4126,67658,60892200.0,"$45,669,150 ","$24,356,880 ",UHF
1572,111,"Ft. Wayne, IN",67787,WINM,12,DT,119,890179.0,10292,168768,91134720.0,"$53,161,920 ",,HVHF
1573,111,"Ft. Wayne, IN",13960,WISE-TV,18,DT,146,1074120.0,12523,205344,184809600.0,"$138,607,200 ","$73,923,840 ",UHF
1574,111,"Ft. Wayne, IN",73905,WPTA,24,DT,158,1079262.0,13058,214127,192714300.0,"$144,535,725 ","$77,085,720 ",UHF
1575,112,"Augusta, GA",70699,WAGT,30,DT,147,1383121.0,14259,233813,210431700.0,"$157,823,775 ","$84,172,680 ",UHF
1576,112,"Augusta, GA",3369,WBEK-CD,16,DC,55,464290.0,5053,82862,74575800.0,"$55,931,850 ","$29,830,320 ",UHF
1577,112,"Augusta, GA",17464,WBPI-CD,49,DC,63,541738.0,5842,95795,86215500.0,"$64,661,625 ","$34,486,200 ",UHF
1578,112,"Augusta, GA",23937,WCES-TV,6,DT,110,1091261.0,10956,179655,40422375.0,,,LVHF
1579,112,"Augusta, GA",61003,WEBA-TV,33,DT,99,625065.0,7866,128991,116091900.0,"$87,068,925 ","$46,436,760 ",UHF
1580,112,"Augusta, GA",3228,WFXG,51,DT,86,676066.0,7625,125033,112529700.0,"$84,397,275 ","$45,011,880 ",UHF
1581,112,"Augusta, GA",27140,WJBF,42,DT,142,1585300.0,15004,246025,221422500.0,"$166,066,875 ","$88,569,000 ",UHF
1582,112,"Augusta, GA",73937,WRDW-TV,12,DT,129,1505792.0,13937,228537,123409980.0,"$71,989,155 ",,HVHF
1583,113,"Lansing, MI",29706,WHTV,34,DT,177,4414182.0,27952,458343,412508700.0,"$309,381,525 ","$165,003,480 ",UHF
1584,113,"Lansing, MI",6863,WILX-TV,10,DT,187,2911238.0,23332,382595,206601300.0,"$120,517,425 ",,HVHF
1585,113,"Lansing, MI",6104,WKAR-TV,40,DT,121,1621698.0,14008,229698,206728200.0,"$155,046,150 ","$82,691,280 ",UHF
1586,113,"Lansing, MI",36533,WLAJ,25,DT,183,1852519.0,18412,301916,271724400.0,"$203,793,300 ","$108,689,760 ",UHF
1587,113,"Lansing, MI",74420,WLNS-TV,36,DT,214,3498374.0,27362,448662,403795800.0,"$302,846,850 ","$161,518,320 ",UHF
1588,113,"Lansing, MI",74094,WSYM-TV,38,DT,192,1497086.0,16954,278005,250204500.0,"$187,653,375 ","$100,081,800 ",UHF
1589,114,"Youngstown, OH",72062,WFMJ-TV,20,DT,228,3190170.0,26970,442235,398011500.0,"$298,508,625 ","$159,204,600 ",UHF
1590,114,"Youngstown, OH",73153,WKBN-TV,41,DT,196,3919209.0,27716,454471,409023900.0,"$306,767,925 ","$163,609,560 ",UHF
1591,114,"Youngstown, OH",49439,WNEO,45,DT,194,2995581.0,24107,395294,355764600.0,"$266,823,450 ","$142,305,840 ",UHF
1592,114,"Youngstown, OH",4693,WYTV,36,DT,200,1857237.0,19273,316030,284427000.0,"$213,320,250 ","$113,770,800 ",UHF
1593,115,"Fargo-Valley City, ND",55370,KBRR,10,DT,32,149709.0,2189,35890,19380600.0,"$11,305,350 ",,HVHF
1596,115,"Fargo-Valley City, ND",53321,KFME,13,DT,42,391858.0,4057,66522,35921880.0,"$20,954,430 ",,HVHF
1599,115,"Fargo-Valley City, ND",55364,KJRR,7,DT,35,43235.0,1230,20171,10892340.0,"$6,353,865 ",,HVHF
1601,115,"Fargo-Valley City, ND",55362,KNRR,12,DT,27,25916.0,836,13717,7407180.0,"$4,320,855 ",,HVHF
1606,115,"Fargo-Valley City, ND",22124,WDAZ-TV,8,DT,42,151666.0,2524,41385,22347900.0,"$13,036,275 ",,HVHF
1607,116,"Springfield-Holyoke, MA",2650,WFXQ-CD,28,DC,58,226597.0,3625,59446,53501400.0,"$40,126,050 ","$21,400,560 ",UHF
1608,116,"Springfield-Holyoke, MA",72096,WGBY-TV,22,DT,138,2186993.0,17373,284867,256380300.0,"$192,285,225 ","$102,552,120 ",UHF
1609,116,"Springfield-Holyoke, MA",25682,WGGB-TV,40,DT,139,2594453.0,18990,311393,280253700.0,"$210,190,275 ","$112,101,480 ",UHF
1610,116,"Springfield-Holyoke, MA",6868,WWLP,11,DT,136,2703845.0,19176,314441,169798140.0,"$99,048,915 ",,HVHF
1611,117,"Peoria-Bloomington, IL",52280,WAOE,39,DT,81,613109.0,7047,115555,103999500.0,"$77,999,625 ","$41,599,800 ",UHF
1612,117,"Peoria-Bloomington, IL",24801,WEEK-TV,25,DT,100,684084.0,8271,135623,122060700.0,"$91,545,525 ","$48,824,280 ",UHF
1613,117,"Peoria-Bloomington, IL",6866,WHOI,19,DT,84,674594.0,7528,123436,111092400.0,"$83,319,300 ","$44,436,960 ",UHF
1614,117,"Peoria-Bloomington, IL",42121,WMBD-TV,30,DT,100,733157.0,8562,140403,126362700.0,"$94,772,025 ","$50,545,080 ",UHF
1615,117,"Peoria-Bloomington, IL",28311,WTVP,46,DT,84,678592.0,7550,123801,111420900.0,"$83,565,675 ","$44,568,360 ",UHF
1616,117,"Peoria-Bloomington, IL",5875,WYZZ-TV,28,DT,170,1034794.0,13263,217486,195737400.0,"$146,803,050 ","$78,294,960 ",UHF
1617,118,"Traverse City-Cadillac, MI",9922,WCMV,17,DT,119,407228.0,6961,114149,102734100.0,"$77,050,575 ","$41,093,640 ",UHF
1618,118,"Traverse City-Cadillac, MI",9913,WCMW,21,DT,130,100333.0,3612,59221,53298900.0,"$39,974,175 ","$21,319,560 ",UHF
1619,118,"Traverse City-Cadillac, MI",25396,WFQX-TV,32,DT,76,534387.0,6373,104499,94049100.0,"$70,536,825 ","$37,619,640 ",UHF
1620,118,"Traverse City-Cadillac, MI",25395,WFUP,45,DT,55,215876.0,3446,56502,50851800.0,"$38,138,850 ","$20,340,720 ",UHF
1621,118,"Traverse City-Cadillac, MI",59279,WGTQ,8,DT,25,91736.0,1514,24832,13409280.0,"$7,822,080 ",,HVHF
1622,118,"Traverse City-Cadillac, MI",59280,WGTU,29,DT,70,353362.0,4973,81553,73397700.0,"$55,048,275 ","$29,359,080 ",UHF
1623,118,"Traverse City-Cadillac, MI",21253,WPBN-TV,47,DT,85,394699.0,5792,94978,85480200.0,"$64,110,150 ","$34,192,080 ",UHF
1624,118,"Traverse City-Cadillac, MI",21254,WTOM-TV,35,DT,49,81068.0,1993,32682,29413800.0,"$22,060,350 ","$11,765,520 ",UHF
1625,118,"Traverse City-Cadillac, MI",26994,WWTV,9,DT,136,1019120.0,11773,193046,104244840.0,"$60,809,490 ",,HVHF
1626,118,"Traverse City-Cadillac, MI",26993,WWUP-TV,10,DT,33,110574.0,1910,31323,16914420.0,"$9,866,745 ",,HVHF
1627,119,"Eugene, OR",8257,K19GH-D,19,DC,37,324486.0,3465,56817,51135300.0,"$38,351,475 ","$20,454,120 ",UHF
1628,119,"Eugene, OR",49750,KCBY-TV,11,DT,25,73180.0,1353,22179,11976660.0,"$6,986,385 ",,HVHF
1629,119,"Eugene, OR",50591,KEPB-TV,29,DT,54,523981.0,5319,87224,78501600.0,"$58,876,200 ","$31,400,640 ",UHF
1630,119,"Eugene, OR",8241,KEVU-CD,23,DC,39,315220.0,3506,57493,51743700.0,"$38,807,775 ","$20,697,480 ",UHF
1631,119,"Eugene, OR",34406,KEZI,9,DT,69,707347.0,6986,114557,61860780.0,"$36,085,455 ",,HVHF
1632,119,"Eugene, OR",8322,KLSR-TV,31,DT,53,508274.0,5190,85107,76596300.0,"$57,447,225 ","$30,638,520 ",UHF
1634,119,"Eugene, OR",35189,KMTR,17,DT,44,520941.0,4788,78505,70654500.0,"$52,990,875 ","$28,261,800 ",UHF
1635,119,"Eugene, OR",50590,KOAC-TV,7,DT,64,1286762.0,9075,148805,80354700.0,"$46,873,575 ",,HVHF
1639,119,"Eugene, OR",49766,KVAL-TV,13,DT,70,778137.0,7380,121020,65350800.0,"$38,121,300 ",,HVHF
1640,120,"Macon, GA",21150,WDMA-CD,31,DC,53,400866.0,4609,75582,68023800.0,"$51,017,850 ","$27,209,520 ",UHF
1641,120,"Macon, GA",24618,WGNM,45,DT,107,735038.0,8868,145421,130878900.0,"$98,159,175 ","$52,351,560 ",UHF
1642,120,"Macon, GA",58262,WGXA,16,DT,98,752292.0,8586,140794,126714600.0,"$95,035,950 ","$50,685,840 ",UHF
1643,120,"Macon, GA",46991,WMAZ-TV,13,DT,135,1034877.0,11820,193816,104660640.0,"$61,052,040 ",,HVHF
1644,120,"Macon, GA",43847,WMGT-TV,40,DT,98,599010.0,7662,125635,113071500.0,"$84,803,625 ","$45,228,600 ",UHF
1645,120,"Macon, GA",23935,WMUM-TV,7,DT,100,847134.0,9204,150923,81498420.0,"$47,540,745 ",,HVHF
1646,120,"Macon, GA",54728,WPGA-TV,32,DT,97,557151.0,7351,120546,108491400.0,"$81,368,550 ","$43,396,560 ",UHF
1647,121,"Lafayette, LA",33261,KADN-TV,16,DT,98,878126.0,9277,152115,136903500.0,"$102,677,625 ","$54,761,400 ",UHF
1648,121,"Lafayette, LA",22826,KAGN-CD,31,DC,57,448639.0,5057,82921,74628900.0,"$55,971,675 ","$29,851,560 ",UHF
1649,121,"Lafayette, LA",21149,KAJN-CD,40,DC,55,464485.0,5054,82879,74591100.0,"$55,943,325 ","$29,836,440 ",UHF
1650,121,"Lafayette, LA",33471,KATC,28,DT,112,1346315.0,12280,201355,181219500.0,"$135,914,625 ","$72,487,800 ",UHF
1651,121,"Lafayette, LA",349,KDCG-CD,22,DC,73,566194.0,6429,105420,94878000.0,"$71,158,500 ","$37,951,200 ",UHF
1652,121,"Lafayette, LA",35059,KLFY-TV,10,DT,108,1222805.0,11492,188439,101757060.0,"$59,358,285 ",,HVHF
1653,121,"Lafayette, LA",38588,KLPB-TV,23,DT,79,749053.0,7693,126139,113525100.0,"$85,143,825 ","$45,410,040 ",UHF
1654,121,"Lafayette, LA",82476,KLWB,50,DT,98,1159091.0,10658,174764,157287600.0,"$117,965,700 ","$62,915,040 ",UHF
1655,122,"Montgomery, AL",706,WAIQ,27,DT,111,592738.0,8111,133006,119705400.0,"$89,779,050 ","$47,882,160 ",UHF
1656,122,"Montgomery, AL",701,WAKA,42,DT,150,763705.0,10703,175504,157953600.0,"$118,465,200 ","$63,181,440 ",UHF
1657,122,"Montgomery, AL",84802,WBIH,29,DT,129,675228.0,9333,153038,137734200.0,"$103,300,650 ","$55,093,680 ",UHF
1658,122,"Montgomery, AL",68427,WBMM,22,DT,94,575677.0,7356,120624,108561600.0,"$81,421,200 ","$43,424,640 ",UHF
1659,122,"Montgomery, AL",70412,WBXM-CD,5,CA,30,156124.0,2164,35487,7984575.0,,,LVHF
1660,122,"Montgomery, AL",73642,WCOV-TV,20,DT,120,831254.0,9988,163771,147393900.0,"$110,545,425 ","$58,957,560 ",UHF
1661,122,"Montgomery, AL",714,WDIQ,10,DT,112,526153.0,7677,125876,67973040.0,"$39,650,940 ",,HVHF
1662,122,"Montgomery, AL",720,WIIQ,19,DT,113,315330.0,5969,97882,88093800.0,"$66,070,350 ","$35,237,520 ",UHF
1663,122,"Montgomery, AL",62207,WIYC,48,DT,68,518876.0,5940,97401,87660900.0,"$65,745,675 ","$35,064,360 ",UHF
1664,122,"Montgomery, AL",30283,WJMY-CD,25,DC,75,254605.0,4370,71654,64488600.0,"$48,366,450 ","$25,795,440 ",UHF
1665,122,"Montgomery, AL",60829,WMCF-TV,46,DT,128,588089.0,8676,142268,128041200.0,"$96,030,900 ","$51,216,480 ",UHF
1666,122,"Montgomery, AL",72307,WNCF,31,DT,103,627891.0,8042,131868,118681200.0,"$89,010,900 ","$47,472,480 ",UHF
1667,122,"Montgomery, AL",13993,WSFA,12,DT,136,1073747.0,12084,198153,107002620.0,"$62,418,195 ",,HVHF
1685,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",41125,K10OG-D,10,DC,49,127507.0,2500,40987,22132980.0,"$12,910,905 ",,HVHF
1686,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",68666,K17GD-D,17,DC,30,123561.0,1925,31570,28413000.0,"$21,309,750 ","$11,365,200 ",UHF
1687,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",29885,K50LZ-D,50,DC,37,333543.0,3513,57604,51843600.0,"$38,882,700 ","$20,737,440 ",UHF
1688,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",63165,KCOY-TV,19,DT,78,457390.0,5973,97942,88147800.0,"$66,110,850 ","$35,259,120 ",UHF
1689,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",31351,KDFS-CD,30,DC,37,315886.0,3419,56059,50453100.0,"$37,839,825 ","$20,181,240 ",UHF
1690,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",60637,KEYT-TV,27,DT,109,1204300.0,11457,187871,169083900.0,"$126,812,925 ","$67,633,560 ",UHF
1691,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",33870,KKFX-CD,24,DC,43,213186.0,3028,49647,44682300.0,"$33,511,725 ","$17,872,920 ",UHF
1692,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",41126,KLDF-CD,17,DC,29,57902.0,1296,21248,19123200.0,"$14,342,400 ","$7,649,280 ",UHF
1693,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",58616,KMMA-CD,41,DC,34,293671.0,3160,51814,46632600.0,"$34,974,450 ","$18,653,040 ",UHF
1694,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",12144,KPMR,21,DT,154,1474122.0,15067,247062,222355800.0,"$166,766,850 ","$88,942,320 ",UHF
1695,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",167844,KQMM-CD,29,DC,47,336293.0,3976,65191,58671900.0,"$44,003,925 ","$23,468,760 ",UHF
1696,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",60639,KSBB-CD,17,DC,41,187505.0,2773,45465,40918500.0,"$30,688,875 ","$16,367,400 ",UHF
1697,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",31354,KSBO-CD,42,DC,64,378266.0,4920,80680,72612000.0,"$54,459,000 ","$29,044,800 ",UHF
1698,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",19654,KSBY,15,DT,115,495457.0,7548,123774,111396600.0,"$83,547,450 ","$44,558,640 ",UHF
1699,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",12930,KTAS,34,DT,66,462087.0,5522,90555,81499500.0,"$61,124,625 ","$32,599,800 ",UHF
1700,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",31352,KTSB-CD,35,DC,32,215945.0,2629,43105,38794500.0,"$29,095,875 ","$15,517,800 ",UHF
1701,124,"Santa Barbara-Santa Maria-San Luis Obispo, CA",18741,KVMM-CD,41,DC,29,220551.0,2529,41470,37323000.0,"$27,992,250 ","$14,929,200 ",UHF
1702,125,"Monterey-Salinas, CA",14867,KCBA,13,DT,61,989561.0,7769,127399,68795460.0,"$40,130,685 ",,HVHF
1703,125,"Monterey-Salinas, CA",52888,KDJT-CD,33,DC,52,795445.0,6431,105460,94914000.0,"$71,185,500 ","$37,965,600 ",UHF
1704,125,"Monterey-Salinas, CA",26249,KION-TV,32,DT,45,779776.0,5924,97134,87420600.0,"$65,565,450 ","$34,968,240 ",UHF
1705,125,"Monterey-Salinas, CA",167838,KMMD-CD,39,DC,66,630823.0,6452,105805,95224500.0,"$71,418,375 ","$38,089,800 ",UHF
1706,125,"Monterey-Salinas, CA",8214,KQET,25,DT,113,1875173.0,14557,238693,214823700.0,"$161,117,775 ","$85,929,480 ",UHF
1707,125,"Monterey-Salinas, CA",19653,KSBW,8,DT,110,3676255.0,20109,329745,178062300.0,"$103,869,675 ",,HVHF
1708,125,"Monterey-Salinas, CA",35611,KSMS-TV,31,DT,119,2469479.0,17143,281096,252986400.0,"$189,739,800 ","$101,194,560 ",UHF
1709,126,"Bakersfield, CA",57456,K08MM-D,15,DC,29,621285.0,4245,69602,62641800.0,"$46,981,350 ","$25,056,720 ",UHF
1710,126,"Bakersfield, CA",18747,KABE-CD,39,DC,37,660554.0,4944,81065,72958500.0,"$54,718,875 ","$29,183,400 ",UHF
1711,126,"Bakersfield, CA",4148,KBAK-TV,33,DT,68,1262457.0,9265,151929,136736100.0,"$102,552,075 ","$54,694,440 ",UHF
1712,126,"Bakersfield, CA",69735,KBBV-CD,19,DC,42,702619.0,5432,89077,80169300.0,"$60,126,975 ","$32,067,720 ",UHF
1713,126,"Bakersfield, CA",51501,KBFX-CD,29,DC,51,591925.0,5494,90094,81084600.0,"$60,813,450 ","$32,433,840 ",UHF
1714,126,"Bakersfield, CA",34438,KBTF-CD,31,DC,48,725104.0,5900,96739,87065100.0,"$65,298,825 ","$34,826,040 ",UHF
1715,126,"Bakersfield, CA",40878,KERO-TV,10,DT,66,1164740.0,8768,143769,77635260.0,"$45,287,235 ",,HVHF
1716,126,"Bakersfield, CA",34459,KGET-TV,25,DT,48,873679.0,6476,106188,95569200.0,"$71,676,900 ","$38,227,680 ",UHF
1717,126,"Bakersfield, CA",7700,KUVI-DT,45,DT,42,959990.0,6350,104121,93708900.0,"$70,281,675 ","$37,483,560 ",UHF
1718,127,"Columbus, GA",710,WGIQ,44,DT,106,363299.0,6206,101757,91581300.0,"$68,685,975 ","$36,632,520 ",UHF
1719,127,"Columbus, GA",23918,WJSP-TV,23,DT,156,1367744.0,14607,239521,215568900.0,"$161,676,675 ","$86,227,560 ",UHF
1720,127,"Columbus, GA",11113,WLGA,30,DT,138,923845.0,11291,185148,166633200.0,"$124,974,900 ","$66,653,280 ",UHF
1721,127,"Columbus, GA",37179,WLTZ,35,DT,105,684732.0,8479,139038,125134200.0,"$93,850,650 ","$50,053,680 ",UHF
1722,127,"Columbus, GA",3359,WRBL,15,DT,191,1285887.0,15672,256979,231281100.0,"$173,460,825 ","$92,512,440 ",UHF
1723,127,"Columbus, GA",595,WTVM,11,DT,138,1326867.0,13532,221887,119818980.0,"$69,894,405 ",,HVHF
1724,127,"Columbus, GA",12472,WXTX,49,DT,118,693037.0,9043,148285,133456500.0,"$100,092,375 ","$53,382,600 ",UHF
1725,127,"Columbus, GA",17544,WYBU-CD,16,DC,64,419242.0,5180,84938,76444200.0,"$57,333,150 ","$30,577,680 ",UHF
1726,128,"La Crosse-Eau Claire, WI",72207,KQEG-CA,23,DC,57,198732.0,3366,55189,49670100.0,"$37,252,575 ","$19,868,040 ",UHF
1727,128,"La Crosse-Eau Claire, WI",7893,WEAU,38,DT,134,948416.0,11273,184855,166369500.0,"$124,777,125 ","$66,547,800 ",UHF
1728,128,"La Crosse-Eau Claire, WI",2709,WEUX,49,DT,83,365299.0,5506,90291,81261900.0,"$60,946,425 ","$32,504,760 ",UHF
1729,128,"La Crosse-Eau Claire, WI",18780,WHLA-TV,30,DT,103,437244.0,6711,110042,99037800.0,"$74,278,350 ","$39,615,120 ",UHF
1730,128,"La Crosse-Eau Claire, WI",74424,WKBT-DT,8,DT,106,803635.0,9230,151343,81725220.0,"$47,673,045 ",,HVHF
1731,128,"La Crosse-Eau Claire, WI",2710,WLAX,17,DT,109,478192.0,7220,118384,106545600.0,"$79,909,200 ","$42,618,240 ",UHF
1732,128,"La Crosse-Eau Claire, WI",64550,WQOW,15,DT,104,357496.0,6098,99984,89985600.0,"$67,489,200 ","$35,994,240 ",UHF
1733,128,"La Crosse-Eau Claire, WI",64549,WXOW,48,DT,89,405804.0,6010,98545,88690500.0,"$66,517,875 ","$35,476,200 ",UHF
1739,129,"Corpus Christi, TX",10188,KIII,8,DT,52,564954.0,5420,88877,47993580.0,"$27,996,255 ",,HVHF
1741,129,"Corpus Christi, TX",25559,KRIS-TV,13,DT,38,551420.0,4578,75061,40532940.0,"$23,644,215 ",,HVHF
1743,129,"Corpus Christi, TX",33079,KZTV,10,DT,45,564464.0,5040,82643,44627220.0,"$26,032,545 ",,HVHF
1744,130,"Wilmington, NC",48666,WECT,44,DT,95,1134879.0,10383,170261,153234900.0,"$114,926,175 ","$61,293,960 ",UHF
1745,130,"Wilmington, NC",72871,WSFX-TV,30,DT,75,918994.0,8302,136134,122520600.0,"$91,890,450 ","$49,008,240 ",UHF
1746,130,"Wilmington, NC",69332,WUNJ-TV,29,DT,119,1055263.0,11206,183752,165376800.0,"$124,032,600 ","$66,150,720 ",UHF
1747,130,"Wilmington, NC",12033,WWAY,46,DT,101,1205104.0,11032,180906,162815400.0,"$122,111,550 ","$65,126,160 ",UHF
