auction_id,stage,round,bidder,frn,call_sign,facility_id,pre_auction_band,round_station_status,round_held_option,bid_option,bid_option_price,fallback_option,fallback_option_price,benchmark_overprice,random_number
1001,1,15,"Marksteiner, Guenter",0005010053,WHDN-CD,25538,UHF,Bidding,Go off-air,Go off-air,24783810,"","",20.8481053571889,0.962552282710881
1001,1,15,"WP Stations, LLC",0016748303,WHDO-CD,10521,UHF,Bidding,Go off-air,Go off-air,100912752,"","",20.8481053571889,0.7966669524977403
1001,1,15,"Marksteiner, Guenter",0005010053,WHDT,83929,UHF,Bidding,Go off-air,Go off-air,160092184,"","",20.8481053571889,0.46493465565715764
1001,1,15,"Free Life Ministries, Inc.",0005100284,WHFL-CD,22485,UHF,Bidding,Move to High-VHF,Move to High-VHF,15429411,"","",8.281737328790683,0.29862642841681275
1001,1,15,"Trinity Broadcasting of Florida, Inc.",0005022587,WHFT-TV,67971,UHF,Bidding,Go off-air,Go off-air,126311165,"","",20.8481053571889,0.732098684165032
1001,1,15,Action Community Broadcasting Television Network,0006208854,WHIG-CD,168101,UHF,Bidding,Go off-air,Go off-air,31002800,"","",20.8481053571889,0.11636508086277786
1001,1,15,Southeastern Ohio Television System,0003753043,WHIZ-TV,61216,UHF,Bidding,Go off-air,Go off-air,83492492,"","",20.8481053571889,0.03238251798739089
1001,1,15,"LeSEA Broadcasting of South Bend, Inc.",0016237976,WHME-TV,36117,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,73991849,"","",14.091908524889902,0.4084676110913249
1001,1,15,"LeSEA Broadcasting of New Orleans, Inc.",0016238180,WHNO,37106,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,52782364,"","",15.106205590292689,0.7766272640356935
1001,1,15,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WHSG-TV,68058,UHF,Bidding,Go off-air,Go off-air,175727012,"","",20.8481053571889,0.6321808092319099
1001,1,15,Renard Communications Corp.,0004345773,WHSU-CD,629,UHF,Bidding,Go off-air,Go off-air,46172715,"","",20.8481053571889,0.46575868720943847
1001,1,15,"Christian Television Network, Inc.",0005936414,WHTN,11117,UHF,Bidding,Move to High-VHF,Move to High-VHF,42606752,"","",7.493099097192982,0.9987920393689675
1001,1,15,"Spartan-TV, LLC",0004999611,WHTV,29706,UHF,Bidding,Go off-air,Go off-air,191111663,"","",20.8481053571889,0.5277716288924181
1001,1,15,"WICD LICENSEE, LLC",0004970836,WICD,25684,UHF,Bidding,Go off-air,Go off-air,75786198,"","",20.8481053571889,0.48939287113619934
1001,1,15,"EBENEZER BROADCASTING GROUP, INC.",0011244886,WIDP,18410,UHF,Bidding,Move to High-VHF,Move to High-VHF,26994269,"","",7.302228620653111,0.4635270426233755
1001,1,15,"Cabrera, Carmen",0006436224,WIMN-CD,2245,UHF,Bidding,Go off-air,Go off-air,44250520,"","",20.8481053571889,0.8610382695167151
1001,1,15,"SUNSHINE BROADCASTING COMPANY, INC..",0004536595,WIMP-CD,4366,UHF,Bidding,Go off-air,Go off-air,106034714,"","",20.8481053571889,0.5031302426347549
1001,1,15,"ION Media of Scranton, Inc.",0019373588,WINP-TV,41314,UHF,Bidding,Go off-air,Go off-air,131400187,"","",20.8481053571889,0.3339875224823482
1001,1,15,"ION Media Indianapolis License, Inc.",0003720273,WIPX-TV,10253,UHF,Bidding,Go off-air,Go off-air,116895743,"","",20.8481053571889,0.2234191568823367
1001,1,15,D.T.V. LLC,0013224662,WIRE-CD,55108,UHF,Bidding,Go off-air,Go off-air,107930224,"","",20.8481053571889,0.49113107991439653
1001,1,15,"WAVY Broadcasting, LLC",0003761350,WITD-CD,71119,UHF,Bidding,Go off-air,Go off-air,49942053,"","",20.8481053571889,0.6770857527403503
1001,1,15,Indiana Wesleyan University,0013222245,WIWU-CD,29292,UHF,Bidding,Go off-air,Go off-air,18600679,"","",20.8481053571889,0.10238850408988265
1001,1,15,Renard Communications Corp.,0004345773,WIXT-CD,14312,UHF,Bidding,Go off-air,Go off-air,37797198,"","",20.8481053571889,0.47441937453477623
1001,1,15,"WIYC, Inc.",0023173990,WIYC,62207,UHF,Bidding,Go off-air,Go off-air,40612526,"","",20.8481053571889,0.12202855593943807
1001,1,15,"WJAC LICENSEE, LLC",0022463947,WJAC-TV,73120,UHF,Bidding,Go off-air,Go off-air,118320086,"","",20.8481053571889,0.034787922684725525
1001,1,15,"AMERICA-CV STATION GROUP, INC.",0019526946,WJAN-CD,60165,UHF,Bidding,Go off-air,Go off-air,104000773,"","",20.8481053571889,0.4865148879893947
1001,1,15,WJCL Hearst Television LLC,0023890700,WJCL,37174,UHF,Bidding,Go off-air,Go off-air,54607442,"","",20.8481053571889,0.746561533880421
1001,1,15,"Dove Broadcasting, Inc.",0024840324,WJFB,7651,UHF,Bidding,Go off-air,Go off-air,102735710,"","",20.8481053571889,0.09870440700707883
1001,1,15,The Union Mission,0008635435,WJGN-CD,66549,UHF,Bidding,Go off-air,Go off-air,66018861,"","",20.8481053571889,0.14596944896112474
1001,1,15,"Nexstar Broadcasting, Inc.",0009961889,WJKT,68519,UHF,Bidding,Go off-air,Go off-air,56987879,"","",20.8481053571889,0.6506094661528714
1001,1,15,"OTA Broadcasting (PIT), LLC",0023171168,WJMB-CD,68393,UHF,Bidding,Go off-air,Go off-air,42893725,"","",20.8481053571889,0.886885573067256
1001,1,15,"TTI, Inc.",0005016720,WJMY-CD,30283,UHF,Bidding,Go off-air,Go off-air,29877002,"","",20.8481053571889,0.7326940492808163
1001,1,15,"OTA Broadcasting (PIT), LLC",0023171168,WJPW-CD,68407,UHF,Bidding,Go off-air,Go off-air,20969024,"","",20.8481053571889,0.6151853309003779
1001,1,15,GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION,0001844976,WJSP-TV,23918,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,78991722,"","",14.334643105638861,0.21318588232902846
1001,1,15,"Knies, Paul E",0015209620,WJTS-CD,168419,UHF,Bidding,Go off-air,Go off-air,26723935,"","",20.8481053571889,0.03683323866802424
1001,1,15,"Smith Jr., John W",0005956214,WJYL-CD,6837,UHF,Bidding,Go off-air,Go off-air,70686335,"","",20.8481053571889,0.1639343611594073
1001,1,15,Detroit Television Station WKBD Inc.,0002063931,WKBD-TV,51570,UHF,Bidding,Go off-air,Go off-air,185631530,"","",20.8481053571889,0.7057660059087832
1001,1,15,"LIN License Company, LLC",0012638094,WKBN-TV,73153,UHF,Bidding,Go off-air,Go off-air,189497185,"","",20.8481053571889,0.5918561664917024
1001,1,15,"Cornerstone Television, Inc.",0003739364,WKBS-TV,13929,UHF,Bidding,Go off-air,Go off-air,57343130,"","",20.8481053571889,0.7722194828704111
1001,1,15,"ZGS Broadcasting of Orlando, Inc.",0011198512,WKME-CD,61702,UHF,Bidding,Go off-air,Go off-air,48257943,"","",20.8481053571889,0.6276181797929549
1001,1,15,Holston Valley Broadcasting Corporation,0001770163,WKPT-CD,27502,UHF,Bidding,Go off-air,Go off-air,43764759,"","",20.8481053571889,0.2782102176216067
1001,1,15,Holston Valley Broadcasting Corporation,0001770163,WKPT-TV,27504,UHF,Bidding,Go off-air,Go off-air,64778816,"","",20.8481053571889,0.700876522078225
1001,1,15,Holston Valley Broadcasting Corporation,0001770163,WKPZ-CD,27501,UHF,Bidding,Go off-air,Go off-air,47187184,"","",20.8481053571889,0.32360643755199026
1001,1,15,Korean American TV Broadcasting Corporation,0003759560,WKTB-CD,35418,UHF,Bidding,Move to High-VHF,Move to High-VHF,34321746,"","",7.492826208725347,0.9596162542294118
1001,1,15,"WAVY Broadcasting, LLC",0003761350,WKTD-CD,71121,UHF,Bidding,Go off-air,Go off-air,73743084,"","",20.8481053571889,0.13560144288454834
1001,1,15,"WKTV Licensee, LLC",0023513849,WKTV,60654,UHF,Bidding,Go off-air,Go off-air,114764233,"","",20.8481053571889,0.4094562314182716
1001,1,15,New Albany Broadcasting Co. Inc.,0003769833,WKYI-CD,25078,UHF,Bidding,Go off-air,Go off-air,69401674,"","",20.8481053571889,0.5566659310779165
1001,1,15,Western Kentucky University,0005081609,WKYU-TV,71861,UHF,Bidding,Move to High-VHF,Move to High-VHF,20551632,"","",6.871187857270542,0.21862239858249377
1001,1,15,"Educational Broadcasting Foundation, Inc.",0001718832,WLAE-TV,18819,UHF,Bidding,Go off-air,Go off-air,61399755,"","",20.8481053571889,0.5397645587339823
1001,1,15,Campbellsville University,0013180294,WLCU-CD,8500,UHF,Bidding,Move to High-VHF,Move to High-VHF,5819445,"","",7.2866206471410635,0.3470984230307589
1001,1,15,"Living Faith Ministries, Inc.",0002058089,WLFB,37806,UHF,Bidding,Go off-air,Go off-air,64164213,"","",20.8481053571889,0.9934566944801405
1001,1,15,"Living Faith Ministries, Inc.",0002058089,WLFG,37808,UHF,Bidding,Go off-air,Go off-air,90348183,"","",20.8481053571889,0.7330099947210968
1001,1,15,Bethany Church,0006566764,WLFT-CD,8653,UHF,Bidding,Go off-air,Go off-air,55183683,"","",20.8481053571889,0.4603580704057276
1001,1,15,"Pappas Telecasting of Opelika, L.P.",0001751940,WLGA,11113,UHF,Bidding,Go off-air,Go off-air,77199700,"","",20.8481053571889,0.9116415442579145
1001,1,15,"Morning Star Broadcasting, LLC",0023005150,WLHG-CD,168095,UHF,Bidding,Go off-air,Go off-air,28800406,"","",20.8481053571889,0.5646955351454519
1001,1,15,"Christian Faith Broadcast, Inc.",0002940195,WLLA,11033,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,83573954,"","",14.184643007280897,0.41286315529901985
1001,1,15,"Young Broadcasting of Lansing, Inc.",0004805776,WLNS-TV,74420,UHF,Bidding,Go off-air,Go off-air,187075052,"","",20.8481053571889,0.7690830329663482
1001,1,15,Tougaloo College,0017874009,WLOO,84253,UHF,Bidding,Go off-air,Go off-air,60891895,"","",20.8481053571889,0.9239808401497279
1001,1,15,Coastal Television Broadcasting Company LLC,0016824336,WLOV-TV,37732,UHF,Bidding,Go off-air,Go off-air,54080819,"","",20.8481053571889,0.8988927124541227
1001,1,15,"WLPC, LLC",0005014527,WLPC-CD,168471,UHF,Bidding,Go off-air,Go off-air,80450336,"","",20.8481053571889,0.8627750200508273
1001,1,15,"LocusPoint WSPY Licensee, LLC",0022689707,WLPD-CD,189058,UHF,Bidding,Go off-air,Go off-air,164103776,"","",20.8481053571889,0.12428255460368542
1001,1,15,"LocusPoint WLPH Licensee, LLC",0023606957,WLPH-CD,9614,UHF,Bidding,Go off-air,Go off-air,134968132,"","",20.8481053571889,0.969575866504477
1001,1,15,"ION Media Charleston License, Inc.",0004962486,WLPX-TV,73189,UHF,Bidding,Go off-air,Go off-air,74736705,"","",20.8481053571889,0.29803862895152966
1001,1,15,"SagamoreHill of Columbus GA, LLC",0023255110,WLTZ,37179,UHF,Bidding,Go off-air,Go off-air,57973577,"","",20.8481053571889,0.2537149718568211
1001,1,15,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WMCF-TV,60829,UHF,Bidding,Go off-air,Go off-air,59320365,"","",20.8481053571889,0.13120943950424957
1001,1,15,"WMDN TV, LLC",0019985605,WMDN,73255,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,32334560,"","",13.596257710854331,0.8224822030174265
1001,1,15,"Marquee Broadcasting, Inc.",0011284973,WMDT,16455,UHF,Bidding,Go off-air,Go off-air,57064600,"","",20.8481053571889,0.9788298922511263
1001,1,15,MAINE PUBLIC BROADCASTING CORPORATION,0003293008,WMEA-TV,39656,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,37394656,"","",14.689249164125044,0.9782151351329011
1001,1,15,WEST CENTRAL ILLINOIS EDUCATIONAL TELECOM. CORP.,0002807154,WMEC,70537,UHF,Bidding,Go off-air,Go off-air,29020562,"","",20.8481053571889,0.6994418282643252
1001,1,15,"WMHT Educatinal Telecommunications, Inc.",0006595441,WMHT,73263,UHF,Bidding,Move to High-VHF,Move to High-VHF,35822465,"","",8.819010780478663,0.7468554953008999
1001,1,15,"HME Equity Fund II, LLC",0022314215,WMJF-CD,191262,UHF,Bidding,Go off-air,Go off-air,68518549,"","",20.8481053571889,0.5029677884952779
1001,1,15,"Kelley Enterprises of Muskegon, inc.",0004948410,WMKG-CD,33869,UHF,Bidding,Go off-air,Go off-air,28036115,"","",20.8481053571889,0.7084783463535339
1001,1,15,"Positive News Network, Inc.",0018086967,WMNO-CD,1104,UHF,Bidding,Go off-air,Go off-air,18850022,"","",20.8481053571889,0.04106992046287217
1001,1,15,"Community Broadcast Group, Inc.",0019933373,WMNT-CD,51913,UHF,Bidding,Go off-air,Go off-air,61603649,"","",20.8481053571889,0.7171011524584583
1001,1,15,Hearst Properties Inc.,0002538445,WMOR-TV,53819,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,170027659,"","",11.641509402296379,0.43086103121432395
1001,1,15,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WMPV-TV,60827,UHF,Bidding,Go off-air,Go off-air,68806669,"","",20.8481053571889,0.8174490324358048
1001,1,15,"Blue Ridge Public Television, Inc.",0004654091,WMSY-TV,5982,UHF,Bidding,Go off-air,Go off-air,55571041,"","",20.8481053571889,0.7437618484512818
1001,1,15,"OTA Broadcasting (PIT), LLC",0023171168,WMVH-CD,68394,UHF,Bidding,Go off-air,Go off-air,47278082,"","",20.8481053571889,0.30390036999101966
1001,1,15,"ZGS Broadcasting of Orlando, Inc.",0011198512,WMVJ-CD,71238,UHF,Bidding,Go off-air,Go off-air,38955518,"","",20.8481053571889,0.6819195765739191
1001,1,15,"Northern Broadcasting Company, Inc.",0006053771,WNCE-CD,450,UHF,Bidding,Go off-air,Go off-air,31070765,"","",20.8481053571889,0.21110694558694787
1001,1,15,"NORTHEASTERN EDUCATIONAL TELEVISION OF OHIO, INC.",0002940336,WNEO,49439,UHF,Bidding,Go off-air,Go off-air,164822619,"","",20.8481053571889,0.9759613949364074
1001,1,15,GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION,0001844976,WNGH-TV,23942,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,130998865,"","",14.23304944308336,0.40833691788086457
1001,1,15,MICHIANA PUBLIC BROADCASTING CORPORATION,0002900348,WNIT,41671,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,71301323,"","",14.320595734715994,0.5769481220108137
1001,1,15,MMK License LLC,0008572927,WNKY,61217,UHF,Bidding,Go off-air,Go off-air,40792653,"","",20.8481053571889,0.8790600948638859
1001,1,15,"WAVY Broadcasting, LLC",0003761350,WNLO-CD,13060,UHF,Bidding,Go off-air,Go off-air,66822347,"","",20.8481053571889,0.579652647735753
1001,1,15,"CHANNEL 61 ASSOCIATES, LLC",0010998227,WNMN,77515,UHF,Bidding,Go off-air,Go off-air,9871577,"","",20.8481053571889,0.40822173435308395
1001,1,15,"OTA Broadcasting (PIT), LLC",0023171168,WNNB-CD,7622,UHF,Bidding,Go off-air,Go off-air,94848455,"","",20.8481053571889,0.6768834337527398
1001,1,15,West Virginia Educational Broadcasting Authority,0002017572,WNPB-TV,71676,UHF,Bidding,Move to High-VHF,Move to High-VHF,52381702,"","",6.454263487889392,0.6171459730675249
1001,1,15,"ION Media License Company, LLC",0003720042,WNPX-TV,28468,UHF,Bidding,Go off-air,Go off-air,106292814,"","",20.8481053571889,0.6603680393388037
1001,1,15,United Communications Corporation,0002210383,WNYF-CD,168478,UHF,Bidding,Go off-air,Go off-air,21774178,"","",20.8481053571889,0.8339997284763597
1001,1,15,"word of god fellowship, inc.",0001843697,WNYI,34329,UHF,Bidding,Go off-air,Go off-air,78368861,"","",20.8481053571889,0.8935196128646928
1001,1,15,"Syracuse Broadcasting, Inc.",0024892366,WNYS-TV,58725,UHF,Bidding,Go off-air,Go off-air,98247113,"","",20.8481053571889,0.2653782296009982
1001,1,15,"WOAI LICENSEE, LLC",0021925763,WOAI-TV,69618,UHF,Bidding,Go off-air,Go off-air,98481446,"","",20.8481053571889,0.06151696897406156
1001,1,15,Thomas Broadcasting Company,0006611263,WOAY-TV,66804,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,35218538,"","",15.07292612517847,0.4783808334620633
1001,1,15,"WOOD License Company, LLC",0003593803,WOBC-CD,67001,UHF,Bidding,Go off-air,Go off-air,18452658,"","",20.8481053571889,0.4644829391308347
1001,1,15,Central Ohio Association of Christian Broadcasters,0003020260,WOCB-CD,9939,UHF,Bidding,Move to High-VHF,Move to High-VHF,18084744,"","",6.7186636969770746,0.08463203715491996
1001,1,15,"WOOD License Company, LLC",0003593803,WOGC-CD,17203,UHF,Bidding,Go off-air,Go off-air,25725728,"","",20.8481053571889,0.7003033026876562
1001,1,15,"West Central Ohio Broadcasting, Inc.",0018282269,WOHL-CD,68549,UHF,Bidding,Go off-air,Go off-air,33366141,"","",20.8481053571889,0.7668164477938669
1001,1,15,"WOOD License Company, LLC",0003593803,WOHO-CD,28926,UHF,Bidding,Go off-air,Go off-air,20656302,"","",20.8481053571889,0.17127249313408577
1001,1,15,"Mid State Television, Inc.",0005005079,WOHZ-CD,41892,UHF,Bidding,Go off-air,Go off-air,30892305,"","",20.8481053571889,0.44078077426908213
1001,1,15,"EARLY, JOSEPH V",0018751719,WOIL-CD,31649,UHF,Bidding,Go off-air,Go off-air,32178633,"","",20.8481053571889,0.8082023402078681
1001,1,15,"WOOD License Company, LLC",0003593803,WOKZ-CD,36841,UHF,Bidding,Go off-air,Go off-air,20552896,"","",20.8481053571889,0.09090633501550327
1001,1,15,"WOOD License Company, LLC",0003593803,WOLP-CD,167892,UHF,Bidding,Go off-air,Go off-air,67124227,"","",20.8481053571889,0.9778730440081735
1001,1,15,Renard Communications Corp.,0004345773,WONO-CD,14315,UHF,Bidding,Go off-air,Go off-air,40999467,"","",20.8481053571889,0.7362779092313064
1001,1,15,"ION Media Orlando License, Inc.",0004962510,WOPX-TV,67602,UHF,Bidding,Go off-air,Go off-air,159489256,"","",20.8481053571889,0.0495514470846411
1001,1,15,CMCG Puerto Rico License LLC,0013990346,WOST,60357,UHF,Bidding,Go off-air,Go off-air,48908821,"","",20.8481053571889,0.8350754938516624
1001,1,15,"Block, Elliott B",0003754710,WOTH-CD,168414,UHF,Bidding,Go off-air,Go off-air,96473356,"","",20.8481053571889,0.44704150534560505
1001,1,15,OHIO UNIVERSITY,0005012729,WOUC-TV,50141,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,81200106,"","",14.691309055128897,0.2569182114374814
1001,1,15,"B&C Communications, LLC",0019006501,WPAN,31570,UHF,Bidding,Go off-air,Go off-air,43610066,"","",20.8481053571889,0.10227890309060639
1001,1,15,Board of Education of the City of Atlanta,0006848592,WPBA,4190,UHF,Bidding,Go off-air,Go off-air,147171779,"","",20.8481053571889,0.645670365734009
1001,1,15,Proclaim Broadcasting,0004958898,WPBM-CD,30580,UHF,Bidding,Go off-air,Go off-air,28691162,"","",20.8481053571889,0.8649934799204364
1001,1,15,"WPBN LICENSEE, LLC",0022491765,WPBN-TV,21253,UHF,Bidding,Go off-air,Go off-air,39602227,"","",20.8481053571889,0.14339560121475947
1001,1,15,"Cornerstone Television, Inc.",0003739364,WPCB-TV,13924,UHF,Bidding,Go off-air,Go off-air,120728876,"","",20.8481053571889,0.46108314064046474
1001,1,15,"OTA Broadcasting (PIT), LLC",0023171168,WPCP-CD,68400,UHF,Bidding,Go off-air,Go off-air,79903699,"","",20.8481053571889,0.059807709178285595
1001,1,15,"Beach TV Properties, Inc.",0004941621,WPCT,4354,UHF,Bidding,Go off-air,Go off-air,20107163,"","",20.8481053571889,0.9564848724582341
1001,1,15,"Beach TV Properties, Inc.",0004941621,WPFN-CD,4351,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,13753715,"","",15.657829237646752,0.5103116974030013
1001,1,15,"Radio Perry, Inc.",0001852706,WPGA-TV,54728,UHF,Bidding,Go off-air,Go off-air,50263114,"","",20.8481053571889,0.5653706410674529
1001,1,15,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WPGD-TV,60820,UHF,Bidding,Go off-air,Go off-air,119673545,"","",20.8481053571889,0.45746753126466244
1001,1,15,"WPGH LICENSEE, LLC",0005020870,WPGH-TV,73875,UHF,Bidding,Go off-air,Go off-air,137218059,"","",20.8481053571889,0.9261035935462696
1001,1,15,Ironwood Communications Portland LLC,0022715486,WPME,48408,UHF,Bidding,Go off-air,Go off-air,39806538,"","",20.8481053571889,0.7578951134858787
1001,1,15,"WPMF Miami, LLC",0024862302,WPMF-CD,30129,UHF,Bidding,Go off-air,Go off-air,93073030,"","",20.8481053571889,0.9968895473849505
1001,1,15,"Deerfield Media (Mobile) Licensee, LLC",0022238794,WPMI-TV,11906,UHF,Bidding,Go off-air,Go off-air,78310904,"","",20.8481053571889,0.39642487942745663
1001,1,15,"WPSJ-CD Station, LLC",0022008403,WPSJ-CD,167543,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,60822100,"","",16.3502268769505,0.4952166920917346
1001,1,15,The Pennsylvania State University,0003200821,WPSU-TV,66219,UHF,Bidding,Move to High-VHF,Move to High-VHF,32137487,"","",6.989407800426903,0.18192887223127363
1001,1,15,"ION Media Atlanta License, Inc.",0001810118,WPXA-TV,51969,UHF,Bidding,Go off-air,Drop out of bidding,"","","",21.945374060198844,""
1001,1,15,"ION Media Brunswick License, Inc.",0004280533,WPXC-TV,71236,UHF,Bidding,Go off-air,Go off-air,77824726,"","",20.8481053571889,0.1343584871642184
1001,1,15,"ION Media License Company, LLC",0003720042,WPXD-TV,5800,UHF,Bidding,Go off-air,Go off-air,186535086,"","",20.8481053571889,0.4240088669360954
1001,1,15,"ION Media Boston License, Inc.",0003720208,WPXG-TV,48406,UHF,Bidding,Go off-air,Go off-air,110637559,"","",20.8481053571889,0.9423618115172581
1001,1,15,"ION Media License Company, LLC",0003720042,WPXH-TV,73312,UHF,Bidding,Go off-air,Go off-air,93370741,"","",20.8481053571889,0.1709785585878929
1001,1,15,"ION Media Knoxville License, Inc.",0001732486,WPXK-TV,52628,UHF,Bidding,Go off-air,Go off-air,101800881,"","",20.8481053571889,0.7489658741866391
1001,1,15,"ION Media New Orleans License, Inc.",0016633042,WPXL-TV,21729,UHF,Bidding,Go off-air,Go off-air,69007645,"","",20.8481053571889,0.5072619898772236
1001,1,15,Ironwood Communications Portland LLC,0022435044,WPXT,53065,UHF,Bidding,Go off-air,Go off-air,40155535,"","",20.8481053571889,0.927748021056642
1001,1,15,"ION Media Jacksonville License, Inc.",0003746179,WPXU-TV,37971,UHF,Bidding,Go off-air,Go off-air,48212077,"","",20.8481053571889,0.7652434572791922
1001,1,15,"ION Media License Company, LLC",0003720042,WPXV-TV,67077,UHF,Bidding,Go off-air,Go off-air,85902116,"","",20.8481053571889,0.43920989683290335
1001,1,15,"ION Media Memphis License, Inc.",0016633034,WPXX-TV,21726,UHF,Bidding,Go off-air,Go off-air,73954067,"","",20.8481053571889,0.9506106173425317
1001,1,15,"WMT, LLC",0023046709,WQAV-CD,191822,UHF,Bidding,Go off-air,Go off-air,48971365,"","",20.8481053571889,0.5072859510932086
1001,1,15,WEST CENTRAL ILLINOIS EDUCATIONAL TELECOM. CORP.,0002807154,WQEC,71561,UHF,Bidding,Move to Low-VHF,Move to High-VHF,8599699,Move to Low-VHF,18119232,14.607370352173689,0.15528984301754978
1001,1,15,Univision Cleveland LLC,0003771052,WQHS-DT,60556,UHF,Bidding,Go off-air,Go off-air,173486674,"","",20.8481053571889,0.6434467479574889
1001,1,15,"Public Broadcasting of Northwest Pennsylvania, Inc",0007473234,WQLN,53716,UHF,Bidding,Move to High-VHF,Move to High-VHF,28107767,"","",7.031372784168411,0.06863051097431738
1001,1,15,"ION Media Scranton License, Inc.",0004962536,WQPX-TV,64690,UHF,Bidding,Go off-air,Go off-air,82175309,"","",20.8481053571889,0.5752077200028729
1001,1,15,CMCG Puerto Rico License LLC,0013990346,WQQZ-CD,32142,UHF,Bidding,Go off-air,Go off-air,25414257,"","",20.8481053571889,0.0813392252935985
1001,1,15,"ROLON, WANDA",0005443965,WQSJ-CD,48237,UHF,Bidding,Go off-air,Go off-air,37024150,"","",20.8481053571889,0.515496714902826
1001,1,15,"LocusPoint WQVC Licensee, LLC",0024314304,WQVC-CD,269,UHF,Bidding,Go off-air,Go off-air,61964738,"","",20.8481053571889,0.4965767313344104
1001,1,15,"A1A TV, Inc.",0003807450,WQXT-CD,39241,UHF,Bidding,Move to High-VHF,Move to High-VHF,16075946,"","",9.576867725991008,0.14671199851156358
1001,1,15,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WRBJ-TV,136749,UHF,Bidding,Go off-air,Go off-air,63498742,"","",20.8481053571889,0.4822065666347073
1001,1,15,"Media General Communications Holdings, LLC",0015751217,WRBL,3359,UHF,Bidding,Go off-air,Go off-air,107150505,"","",20.8481053571889,0.3792178712377232
1001,1,15,Broadcast Trust,0023225816,WRBU,57221,UHF,Bidding,Go off-air,Go off-air,87577470,"","",20.8481053571889,0.602989864623219
1001,1,15,"ZGS Hartford, Inc.",0010070225,WRDM-CD,10153,UHF,Bidding,Go off-air,Go off-air,66462925,"","",20.8481053571889,0.6505194086661725
1001,1,15,"R & F BROADCASTING, INC.",0001726447,WRFB,54443,UHF,Bidding,Go off-air,Go off-air,101730414,"","",20.8481053571889,0.20991196089365638
1001,1,15,"Radiant Life Ministries, Inc.",0005077524,WRLM,43870,UHF,Bidding,Go off-air,Go off-air,186614726,"","",20.8481053571889,0.738197682559344
1001,1,15,"White, Rebecca L",0003777984,WRLW-CA,55315,UHF,Bidding,Go off-air,Go off-air,3675104,"","",20.8481053571889,0.05482320231397153
1001,1,15,"ZGS Television of Tampa, Inc.",0011214186,WRMD-CD,74559,UHF,Bidding,Go off-air,Go off-air,92747800,"","",20.8481053571889,0.3645477941528724
1001,1,15,"GOCOM MEDIA OF ILLINOIS, LLC",0015021157,WRSP-TV,62009,UHF,Bidding,Go off-air,Go off-air,66216918,"","",20.8481053571889,0.8349765710160529
1001,1,15,"West Coast Christian Television, Inc.",0005936471,WRXY-TV,71580,UHF,Bidding,Move to High-VHF,Move to High-VHF,32996787,"","",6.958117334183754,0.8972830499961257
1001,1,15,"Blue Ridge Public Television, Inc.",0004654091,WSBN-TV,5985,UHF,Bidding,Go off-air,Go off-air,74620372,"","",20.8481053571889,0.12602665211689024
1001,1,15,"WSBS Licensing, Inc.",0014275069,WSBS-CD,29547,UHF,Bidding,Go off-air,Go off-air,127434460,"","",20.8481053571889,0.6688693123926167
1001,1,15,NBC Telemundo License LLC,0019509470,WSCV,64971,UHF,Bidding,Go off-air,Go off-air,132774077,"","",20.8481053571889,0.5005497378382949
1001,1,15,WEST CENTRAL ILLINOIS EDUCATIONAL TELECOM. CORP.,0002807154,WSEC,70536,UHF,Bidding,Move to Low-VHF,Move to High-VHF,17119628,Move to Low-VHF,38640837,14.430232380081009,0.7389054743530307
1001,1,15,"WSFL, LLC",0021781695,WSFL-TV,10203,UHF,Bidding,Go off-air,Go off-air,126115609,"","",20.8481053571889,0.1549357562941006
1001,1,15,"WSFX License Subsidiary, LLC",0021205521,WSFX-TV,72871,UHF,Bidding,Go off-air,Go off-air,56762719,"","",20.8481053571889,0.8583911750989545
1001,1,15,"WSIL-TV, Inc.",0002808137,WSIL-TV,73999,UHF,Bidding,Go off-air,Go off-air,57579965,"","",20.8481053571889,0.6977232648798388
1001,1,15,"ROLON, WANDA",0005443965,WSJN-CD,48239,UHF,Bidding,Go off-air,Go off-air,89887023,"","",20.8481053571889,0.3632410719231566
1001,1,15,"WSJV License, LLC",0002893881,WSJV,74007,UHF,Bidding,Go off-air,Go off-air,102677335,"","",20.8481053571889,0.9162992272915398
